hospital_name,address,naver_website,naver_phone
서울연세가정의원,"서울특별시 관악구 호암로 599, 2층 (신림동)",,
서울연세의원,"서울특별시 동대문구 이문로 188, 2,3층 (이문동)",https://blog.naver.com/sysclinic,02-966-1612
서울연세의원,"서울특별시 강남구 영동대로 210, 쌍용대치종합상가 2층 201A호 (대치동, 쌍용아파트)",https://blog.naver.com/sysclinic,02-418-7731
서울연세의원,"서울특별시 서대문구 수색로 48, 3층 301호 (남가좌동)",https://blog.naver.com/sysclinic,02-303-3329
서울연합의원,"서울특별시 중랑구 중랑역로 62, 3,4층 303,401호 (중화동)",http://ssunclinic.com/,02-435-4878
서울열린의원,"서울특별시 동작구 성대로 5, 2층 (상도동)",http://seoulopendc.com,02-826-9875
서울외과의원,"서울특별시 양천구 중앙로 284, (신정동, 동성빌딩)",,
서울우리의원,"서울특별시 강서구 허준로 23, 203호 (가양동, 한강아파트)",https://swspine.co.kr,02-2659-8353
서울우리정형외과의원,"서울특별시 중랑구 동일로 786, 1,5,6층 (중화동)",https://blog.naver.com/woori_os_doctor,02-438-4500
서울유의원,"서울특별시 강동구 천호대로187길 61, 2층 (길동)",https://www.chuni114.co.kr/m/reservation,02-475-8275
서울의원,"서울특별시 노원구 월계로 370, 희성프라자 201,202호 (월계동)",,
서울의원,"서울특별시 성북구 인촌로 92, 2층 (안암동5가)",http://www.seoulsplus.com,02-997-2682
서울의원,"서울특별시 은평구 갈현로 206, 2층 (갈현동)",http://www.goldplant.co.kr/,02-353-6410
서울의원,"서울특별시 강북구 삼양로 613, 2층 (우이동)",http://www.ssgeye.com/,02-997-6600
서울의원,"서울특별시 중랑구 상봉중앙로1길 32, 2층 (상봉동)",http://www.seoulstrongdental.com,02-438-5975
서울의원,"서울특별시 영등포구 영중로 47, 2층 (영등포동6가)",https://daybeauclinic08.com,02-2069-1975
서울자이의원,"서울특별시 서초구 사평대로45길 10-25, 402호 (반포동, 베리스타운)",https://blog.naver.com/cookiemonstr,02-591-3311
서울정형외과의원,"서울특별시 강동구 구천면로 304, 일주빌딩 3층 (천호동)",http://www.godeokos.co.kr,02-473-7573
서울정형외과의원,"서울특별시 도봉구 마들로 684, 2,3층 (도봉동, 안세빌딩)",https://blog.naver.com/seoul_hospital,02-956-2400
서울정형외과의원,"서울특별시 금천구 시흥대로 440, (독산동)",http://samsungos.kr,02-865-7582
서울정형외과의원,"서울특별시 동대문구 고산자로 476, 오성빌딩 2층 (제기동)",http://cnnasanos.co.kr,02-957-9226
서울중앙의원,"서울특별시 성동구 왕십리로5길 3, 성수1가제2동 공공복합청사 2층 (성수동1가)",,
서울중앙의원,"서울특별시 강북구 삼양로19길 59, 2층 (미아동)",,
서울지에스(GS)항외과의원,"서울특별시 관악구 남부순환로 1641, 2, 3층 (신림동)",http://gshang.co.kr,02-883-9203
서울진내과의원,"서울특별시 강서구 강서로 242, 강서힐스테이트 단지내상가 302,303호 (화곡동)",https://seoul-jin.mobidoc.us/,02-2607-8875
서울케이에스의원,"서울특별시 양천구 오목로 52, (신월동)",http://www.kshospital.net/,02-2692-2584
서울탑비뇨기과의원,"서울특별시 송파구 올림픽로 119, 5층 28호 (잠실동, 잠실파인애플상가)",http://www.bestopclinic.com/,02-425-5757
서울탑비뇨기과의원,"서울특별시 광진구 자양로 95, 7층 (자양동, 도광빌딩)",http://seoultopuro.com/,02-453-2325
서울탑의원,"서울특별시 은평구 서오릉로 157, 201호 (구산동)",https://blog.naver.com/yonseitopdental,02-351-9114
서울하나의원,"서울특별시 강북구 솔샘로 184, 107,108호 (미아동, SK북한산시티아파트주상가)",https://blog.naver.com/gkssiasia/,02-986-7511
서울현대정형외과의원,"서울특별시 광진구 아차산로30길 39, 2층 (자양동)",https://hyundaios.medisay.co.kr/,02-466-3119
서울효창의원,"서울특별시 용산구 백범로 259, (효창동, 1층, 2층)",https://yongsansungmo.medisay.co.kr,02-702-6292
서울힐링의원,"서울특별시 종로구 종로 193, 세진빌딩 5층 (종로4가)",,
서원필피부과의원,"서울특별시 영등포구 선유로 70, 우리벤처타운2 2층 206호 (문래동3가)",,
서정피부과의원,"서울특별시 서초구 서초중앙로 188, 로비층 B123호 (서초동, 아크로비스타)",http://www.서정피부과.com/,02-533-9300
서초서울이비인후과의원,"서울특별시 서초구 방배로 199, 3층 (방배동)",http://www.cmcseoul.or.kr/,02-2038-4562
서초오라클피부과의원,"서울특별시 서초구 서초중앙로 36, 6층 (서초동, 준영빌딩)",,
서호종의원,"서울특별시 성북구 화랑로 201, 지상1,2층 (장위동)",,
석비뇨기과의원,"서울특별시 강북구 삼양로 161, (미아동)",https://blog.naver.com/seokij2003,02-985-9309
선릉닥터에버스의원,"서울특별시 강남구 테헤란로 328, 동우빌딩 지하층 101~106호 (역삼동)",https://www.evers31.co.kr/,02-569-2010
선릉디온의원,"서울특별시 강남구 테헤란로 403, 리치타워 8층 801호, 802호 (삼성동)",https://dion-sl.com/,02-2138-3389
성경제피부과의원,"서울특별시 광진구 아차산로 229, 4층 (화양동)",,
성동고려의원,"서울특별시 광진구 자양로 43, (자양동)",,
성모 척편한 신경외과의원,"서울특별시 중랑구 면목로 305, 2층 (면목동, 성일빌딩)",,
성모가정의원,"서울특별시 영등포구 도림로 190, 2층 (대림동)",,
성모가정의학과의원,"서울특별시 도봉구 마들로 555, 209호 (창동, 쌍용아파트)",,
성모내과의원,"서울특별시 구로구 고척로 142, (고척동)",http://www.guroclinic.com/,02-2066-2779
성모내과의원,"서울특별시 중구 다산로 112, 4층 (신당동, 신양빌딩)",,
성모내과의원,"서울특별시 중랑구 면목로 305, 4층 (면목동)",,
성모봄소아청소년과의원,"서울특별시 강남구 광평로 196, 2층 203호 (수서동, 제이스프라자)",,
성모새봄정신건강의학과의원,"서울특별시 관악구 관악로 203, 6층 (봉천동)",,
성모센트라스정형외과의원,"서울특별시 성동구 왕십리로 410, L동 3층 309호 (하왕십리동, 센트라스)",,
성모소아청소년과의원,"서울특별시 도봉구 도봉로180나길 34, 2층 (도봉동)",,
성모외과의원,"서울특별시 영등포구 여의대방로 383, 3층 (여의도동, 경도빌딩)",http://www.kusurgery.com/,02-786-2334
성모의원,"서울특별시 관악구 난곡로 335, 2층 (신림동)",https://gsment.kr,02-855-2925
성모정소아청소년과의원,"서울특별시 금천구 금하로 705, 2층 206호 (시흥동, 플라자 카멜리아)",,
성모제일의원,"서울특별시 강서구 까치산로 151, (화곡동)",,
성모키즈소아청소년과의원,"서울특별시 도봉구 도봉로 683, 2층 (방학동)",,
성바오로의원,"서울특별시 동대문구 왕산로 171, 4층 (제기동)",http://www.spchospital.or.kr/,02-518-3492
성북성심의원,"서울특별시 성북구 동소문로 181, 지하1, 지상2,3층 (돈암동, 성북성심빌딩)",,
성북성심정형외과의원,"서울특별시 성북구 동소문로 181, (돈암동, 지하1층일부, 지하2층, 지상2층일부, 지상5층, 지상7층일부)",,
성북하선의원,"서울특별시 성북구 성북로5길 2, 2층 (성북동1가)",,
성소아청소년과의원,"서울특별시 동대문구 사가정로25가길 3, 2층 (장안동)",https://blog.naver.com/ped_jm,02-2247-7559
성수성모내과의원,"서울특별시 성동구 뚝섬로 388, 2층 (성수동2가)",https://himnaera.kr/,02-467-6788
성수연세의원,"서울특별시 성동구 연무장7길 12, (성수동2가)",http://ysbarochuk.com/,02-497-7089
성수한사랑의원,"서울특별시 성동구 성덕정길 33, (성수동1가)",,
성신가정의학과의원,"서울특별시 구로구 개봉로3길 35, 성은빌딩 2층 (개봉동)",,
성심플러스내과의원,"서울특별시 성북구 돌곶이로 191, 2층 (장위동)",,
성원의원,"서울특별시 종로구 종로 256, 2층 (종로5가)",https://blog.naver.com/hanscom0282,02-743-0118
세검정연세가정의학과의원,"서울특별시 종로구 세검정로6길 104, 2층 (신영동)",,
세기가정의학과의원,"서울특별시 동대문구 답십리로 140, 세기프라자 2층 204, 205일부호 (답십리동)",,
세란소아청소년과의원,"서울특별시 송파구 백제고분로48길 22, 2층 (방이동)",http://www.seran.co.kr/,02-427-5975
세란외과의원,"서울특별시 서초구 남부순환로 2632, 양재빌딩 301호 (양재동)",http://www.seran.co.kr/,02-3463-5658
세란의원,"서울특별시 영등포구 선유로 42, 1,2층 (문래동3가)",https://www.seranclinic.co.kr/intro,02-2675-2430
세란통마취통증의학과의원,"서울특별시 종로구 동호로 408, 2층 (종로5가, 흥일빌딩)",,
세브란스의원,"서울특별시 은평구 응암로 181, 2층 (응암동)",https://cdsevdent.imweb.me,02-309-9111
세연온마음의원,"서울특별시 성북구 동소문로 127-1, 2층 (동선동4가)",,
세이브내과의원,"서울특별시 관악구 난곡로 214, 2~3층 (신림동, 금정빌딩)",https://blog.naver.com/savedc,02-869-8341
세정의원,"서울특별시 마포구 도화길 46, (도화동)",,
세화소아청소년과의원,"서울특별시 노원구 화랑로 325, 2층 (월계동, 우현빌딩)",,
센트라스 산부인과의원,"서울특별시 성동구 왕십리로 410, 상가 L동 1층 132호 (하왕십리동, 센트라스)",https://센트라스.net,02-2297-9886
셀포유서울의원,"서울특별시 중랑구 양원역로10길 25, 301~305, 406, 501~506, 702~704호 (망우동)",https://blog.naver.com/cellforyou_,02-2208-7101
소망연합의원,"서울특별시 중랑구 겸재로9길 53, (면목동)",,
소망의원,"서울특별시 중구 퇴계로 45, 남일물산 2층 202호 (남창동)",https://blog.naver.com/somangeyes,02-318-2075
소명의원,"서울특별시 종로구 종로 335-1, (창신동)",http://somyoung.kr/,02-743-1797
소엘의원,"서울특별시 강남구 언주로71길 22, 2층 (역삼동)",,
소화연세소아청소년과의원,"서울특별시 종로구 지봉로8길 54, 2층 (숭인동, 중앙빌딩)",https://short.ddocdoc.com/bvjapp,02-744-5885
소화연세소아청소년과의원,"서울특별시 도봉구 노해로 341, 신원리베르텔 315호 (창동)",https://short.ddocdoc.com/bvjapp,02-908-6014
속시원한내과의원,"서울특별시 강서구 강서로 43-17, 501호 (화곡동, 오거닉스타워)",http://pf.kakao.com/_xjQwbn/chat,02-2608-2772
속편안내과의원,"서울특별시 중랑구 봉화산로 194, 7층 707호 (신내동, 신아타운)",http://www.spmed.co.kr/,02-3421-2211
손내과의원,"서울특별시 성동구 행당로 87, 408호 (행당동, 대림리빙프라자)",https://blog.naver.com/uri7075,02-2298-8275
손비뇨기과의원,"서울특별시 마포구 월드컵북로 230, 307호 (중동, 현대상가)",http://www.신엔손.kr/,02-375-3599
손이비인후과의원,"서울특별시 서대문구 수색로 100-98, 402동 14호 (북가좌동)",http://sonent.co.kr/,02-306-3535
손장원정형외과의원,"서울특별시 관악구 관악로 203, (봉천동)",,
솔재활의학과의원,"서울특별시 노원구 동일로203가길 29, 215-218호 (중계동, 브라운스톤상가)",,
송가정의학과의원,"서울특별시 동작구 여의대방로44길 47, 210층 (대방동, 주공아파트상가)",,
송달옥비뇨기과의원,"서울특별시 종로구 종로7길 47, 3층 (공평동)",,
송림외과의원,"서울특별시 강북구 노해로 99-1, (수유동)",,
송미영가정의학과의원,"서울특별시 구로구 경인로47길 54, 2층 (고척동)",,
송영석비뇨기과의원,"서울특별시 송파구 가락로 84, (석촌동)",,
송이비인후과의원,"서울특별시 동대문구 천호대로 295, 208호 (답십리동)",https://songeyeent.co.kr,02-2238-7130
송파길신경외과의원,"서울특별시 송파구 백제고분로50길 28, 보광빌딩 2,3층 (방이동)",,
송파미소피부과의원,"서울특별시 송파구 가락로 211, (송파동, 충북빌딩)",,
송파박내과의원,"서울특별시 송파구 가락로 177, 1층 (송파동, 은혜와진리교회)",,
송파서울이비인후과의원,"서울특별시 송파구 오금로 91, (방이동, 태원빌딩 2층)",http://www.amc.seoul.kr/,02-420-8264
송파오라클피부과의원,"서울특별시 송파구 법원로 128, 에스케이브이원 C동 304호 (문정동)",http://oracleok.com,02-431-6789
송파우리들의원,"서울특별시 송파구 송파대로 345, 2037호,2038호 (가락동, 헬리오시티)",,
송파윌내과의원,"서울특별시 송파구 오금로 404, (가락동, 303호)",,
송파정형외과의원,"서울특별시 송파구 새말로 125, 어은회관 1층 101호 (문정동)",https://blog.naver.com/aboys1994,02-3012-2332
송피부과의원,"서울특별시 서초구 방배로 115, 4층 (방배동, 방배빌딩)",,
수가정의학과의원,"서울특별시 광진구 아차산로 502, 2층 205호 (광장동, 진넥스 오딧세이)",https://blog.naver.com/yeonsesu,02-3436-1117
수비뇨기과의원,"서울특별시 광진구 천호대로 548, 3층 (군자동)",http://www.urosoo.co.kr/,02-467-9816
수비뇨기과의원,"서울특별시 동대문구 이문로 125, 4층 (이문동)",http://www.urosoo.co.kr/,02-963-7533
수비뇨기과의원,"서울특별시 노원구 동일로 1677, 7층 (상계동)",http://www.urosoo.co.kr/,02-939-7582
수아산부인과의원,"서울특별시 중랑구 면목로 330, (면목동)",,
수앤미의원,"서울특별시 강서구 공항대로 49-2, 공항신성빌딩 7층 (공항동)",http://sandm.kr/default/,02-2662-1177
수유마취통증의학과의원,"서울특별시 강북구 도봉로 325, 6층 (수유동, 수성타워)",http://www.barogood.co.kr,02-997-8275
수유우태하피부과의원,"서울특별시 강북구 도봉로 329, 4층 (수유동)",,
수의원,"서울특별시 서초구 고무래로 32, 401호 (반포동, 반포메딕스)",https://youtube.com/@suyonseieyeclinic,02-537-7567
수이비인후과의원,"서울특별시 송파구 새말로 126, 1층 (문정동)",https://the1clinic.net/,02-402-0133
수이비인후과의원,"서울특별시 동대문구 답십리로 305, 2층 (장안동)",https://the1clinic.net/,02-2216-6122
수이비인후과의원,"서울특별시 서초구 태봉로 62, (우면동, 네이처프라자 403호)",https://the1clinic.net/,579-7575
