hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho,source
서울삼성의원,의원,,,"서울특별시 금천구 금하로 711, 2,5층 (시흥동)",서울,금천구,시흥동,02-802-1309,https://blog.naver.com/awqddd,,,0,1,19840714,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ3OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,hira
서울삼성정형외과의원,의원,,,"서울특별시 강서구 금낭화로 91-2, 2층 (방화동)",서울,강서구,방화동,02-2666-9677,http://www.ssos.co.kr,"ssos@ssos.co.kr, support@gmail.com",박재철,0,1,20050207,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,hira
서울삼성정형외과의원,의원,,,"서울특별시 광진구 면목로 128, 2층 (중곡동)",서울,광진구,중곡동,02-498-5505,http://www.ssos.co.kr,"ssos@ssos.co.kr, support@gmail.com",박재철,0,1,20200929,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,hira
서울삼양의원,의원,,,"서울특별시 강북구 삼양로 191, (미아동)",서울,강북구,미아동,02-988-3650,http://www.pfmjj.co.kr/,,,0,1,20040909,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz,hira
서울새로운피부과의원,의원,,,"서울특별시 양천구 오목로 279, 현대프라자 4층 401,407호 (목동)",서울,양천구,목동,02-6956-1367,https://blog.naver.com/drnovo,,,0,1,20230531,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,hira
서울성모OK의원,의원,,,"서울특별시 은평구 진흥로 103, 기린빌딩 5층 (역촌동)",서울,은평구,역촌동,02-332-9266,https://blog.naver.com/seoulstmaryok,,,0,1,20211229,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNTEjJDEjJDIjJDgz,hira
서울성모마취통증의학과의원,의원,,,"서울특별시 동대문구 답십리로66길 95, (장안동)",서울,동대문구,장안동,02-2246-1307,http://www.seoulsmos.co.kr,,,0,1,20060302,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,hira
서울성모비앤피(BNP)의원,의원,,,"서울특별시 서초구 언남1길 3, 2층 (양재동)",서울,서초구,양재동,02-529-3635,,,,0,1,20190214,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ2MiQyNjE4MzIjNTEjJDEjJDIjJDgz,hira
서울성모샘의원,의원,,,"서울특별시 강서구 곰달래로 170, 정일빌딩 3,4,5,6층 (화곡동)",서울,강서구,화곡동,02-2038-2699,http://www.seoulsms.com/,,,0,1,20130523,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNTEjJDEjJDIjJDgz,hira
서울성모의원,의원,,,"서울특별시 성북구 돌곶이로 59, 3층 (석관동)",서울,성북구,석관동,02-966-1002,http://www.cmcseoul.or.kr/,,,0,1,20190523,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,hira
서울성모의원,의원,,,"서울특별시 중구 마장로9길 34, 2층 (황학동)",서울,중구,황학동,02-2294-7585,http://www.cmcseoul.or.kr/,,,0,1,19970317,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz,hira
서울성모이비인후과의원,의원,,,"서울특별시 동작구 동작대로29길 18, 2층 (사당동)",서울,동작구,사당동,02-534-8047,https://www.maryent.com,,,0,1,20131122,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,hira
서울성모이비인후과의원,의원,,,"서울특별시 성동구 왕십리로 410, 센트라스 상가 L동 3층 305호, 305-1호 (하왕십리동, 센트라스)",서울,성동구,하왕십리동,02-2298-4500,https://www.maryent.com,,,0,1,20170116,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,hira
서울성모이비인후과의원,의원,,,"서울특별시 관악구 남부순환로 1733, 3층 301, 304호 (봉천동)",서울,관악구,봉천동,02-882-6517,https://www.maryent.com,,,0,1,20230314,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQyIyQ1IyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,hira
서울성모정형외과의원,의원,,,"서울특별시 동작구 사당로 234, 3층 (사당동, 호림빌딩)",서울,동작구,사당동,6010-7577,http://www.seoulsmos.co.kr,,,0,1,20140602,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,hira
서울성모정형외과의원,의원,,,"서울특별시 동대문구 한천로 193, 동서울농협 장안동지점 4층 (장안동)",서울,동대문구,장안동,02-2213-0099,http://www.seoulsmos.co.kr,,,0,2,20190325,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz,hira
서울성심의원,의원,,,"서울특별시 성동구 성덕정길 127, 2층 (성수동2가)",서울,성동구,성수동2가,02-465-4331,https://blog.naver.com/seongsimdent,,,0,1,19950207,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ3OSQyNjE0ODEjODEjJDEjJDYjJDgz,hira
서울소아청소년과의원,의원,,,"서울특별시 강동구 명일로 172, (둔촌동, 둔촌푸르지오아파트)",서울,강동구,둔촌동,02-479-1175,https://www.shareclinic.com/,ilggn@naver.com,서동훈,0,1,20100920,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,hira
서울소아청소년과의원,의원,,,"서울특별시 강서구 양천로69길 11, (염창동)",서울,강서구,염창동,02-3665-1114,https://www.shareclinic.com/,ilggn@naver.com,서동훈,0,1,20020902,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,hira
서울숲내과의원,의원,,,"서울특별시 성동구 왕십리로 50, 지하1층 (성수동1가)",서울,성동구,성수동1가,02-464-9559,https://blog.naver.com/siwonpain2020,,,0,1,20200227,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,hira
서울숲정의원,의원,,,"서울특별시 성동구 고산자로2길 67, 서울숲리버뷰자이 상가1동 1202호, 1203일부호 (행당동)",서울,성동구,행당동,02-2294-6990,,,,0,1,20180723,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,hira
서울스마트본의원,의원,,,"서울특별시 송파구 오금로 396, 2층 203~204,208호 (가락동, 에스케이허브파크)",서울,송파구,가락동,02-6473-1004,https://blog.naver.com/ryumedic2,,,0,1,20190426,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjEwMDIjNTEjJDEjJDIjJDgz,hira
서울스타의원,의원,,,"서울특별시 영등포구 가마산로69가길 12, 2층 202호 (신길동)",서울,영등포구,신길동,02-2254-2101,http://seoulstarclinic.com/,,,0,1,20190524,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,hira
서울신경외과의원,의원,,,"서울특별시 성동구 독서당로 278, B1, 1, 3층 (금호동4가)",서울,성동구,금호동4가,02-2282-3119,http://www.dutong.co.kr,,,0,1,20010822,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,hira
서울아산내과의원,의원,,,"서울특별시 강동구 아리수로93나길 60, 골드프라자 4층 403,404,405호 (강일동)",서울,강동구,강일동,02-442-2080,http://asanclinic.co.kr,,,0,1,20210223,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDgjJDgz,hira
서울아산탑내과의원,의원,,,"서울특별시 송파구 마천로 25, 민성빌딩 2층 (방이동)",서울,송파구,방이동,02-412-5800,http://seoulasantop.co.kr/,,,0,1,20150604,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,hira
서울아이성형외과의원,의원,,,"서울특별시 서초구 강남대로 415, 대동빌딩 3층 (서초동)",서울,서초구,서초동,02-6253-8575,https://seoulipsmedical.com/,,,0,6,20200601,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,hira
서울아트라인의원,의원,,,"서울특별시 강남구 압구정로 449, 청하빌딩 4층 (청담동)",서울,강남구,청담동,02-548-4845,http://www.midameun.com,,박종진입,0,2,20200902,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,hira
서울아트피부과의원,의원,,,"서울특별시 동대문구 휘경로 6, 사이버한국외국어대학교 제2교사 4층 (이문동)",서울,동대문구,이문동,02-966-1357,https://seoulartclinic.modoo.at,,,0,1,20241015,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQwMyQyNjEwMDIjNjEjJDEjJDAjJDgz,hira
서울안내과의원,의원,,,"서울특별시 마포구 월드컵로 75, 3층 (망원동)",서울,마포구,망원동,02-325-8708,https://www.littledoctor.co.kr/,idealja@naver.com,진료과목,0,1,20070821,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,hira
서울에스(S)가정의학과의원,의원,,,"서울특별시 동작구 동작대로 121, 경원빌딩 4층 (사당동)",서울,동작구,사당동,02-6953-3789,http://서울s가정의학과.kr,,이영숙,0,1,20220809,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,hira
서울에스(S)의원,의원,,,"서울특별시 서초구 서초대로 307, 가동 401호 (서초동, 장안빌딩)",서울,서초구,서초동,02-537-0970,https://blog.naver.com/spain4170,,,0,1,20160126,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,hira
서울에스마취통증의학과의원,의원,,,"서울특별시 서초구 동작대로 114, 5층 (방배동, (재)원불교 유문빌딩)",서울,서초구,방배동,02-535-4170,https://blog.naver.com/spain4170,,,0,1,20140408,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,hira
서울에스마취통증의학과의원,의원,,,"서울특별시 금천구 가산디지털1로 168, 우림라이온스밸리 A동 402호 (가산동)",서울,금천구,가산동,02-6959-7475,https://blog.naver.com/spain4170,,,0,1,20141027,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,hira
서울에스앤유비뇨의학과의원,의원,,,"서울특별시 마포구 양화로 72, 2층 205,206호 (서교동)",서울,마포구,서교동,02-336-6858,https://blog.naver.com/medyoon3,,,0,1,20200730,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,hira
서울에스와이피부과의원,의원,,,"서울특별시 강남구 논현로171길 11, 5층 501호 (신사동)",서울,강남구,신사동,02-517-2696,https://syskin.co.kr/,,원장,0,1,20241225,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,hira
서울에스의원,의원,,,"서울특별시 강동구 동남로79길 26, 2,3층 (고덕동, 고덕아이파크)",서울,강동구,고덕동,02-6285-2828,,,,0,1,20190220,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,hira
서울에스정형외과의원,의원,,,"서울특별시 노원구 덕릉로 669, 세양빌딩 2층 (중계동)",서울,노원구,중계동,02-932-7575,https://서울에스정형외과.com,,,0,1,20010206,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNjEjJDEjJDAjJDgz,hira
서울에스티(ST)셀의원,의원,,,"서울특별시 구로구 가마산로 215, 용평빌딩 3-6층 (구로동)",서울,구로구,구로동,02-866-7004,,,,0,1,20210430,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,hira
서울에이아이의원,의원,,,"서울특별시 서초구 서초대로 12-1, 701호 (방배동)",서울,서초구,방배동,02-534-8501,https://cafe.naver.com/allergenfreecooking,,칼럼,0,1,20181203,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz,hira
서울에이치내과의원,의원,,,"서울특별시 강북구 도봉로 323, 용신빌딩 4층 401호 (수유동)",서울,강북구,수유동,02-905-7559,http://www.newyjh.com/,,,0,1,20210608,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz,hira
서울에이치피부과의원,의원,,,"서울특별시 강남구 선릉로 669, 상경빌딩 6층 (논현동)",서울,강남구,논현동,02-2135-3501,http://www.h-dermatology.com,,,0,1,20181115,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQyIyQ3IyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,hira
서울엔(N)비뇨기과의원,의원,,,"서울특별시 구로구 디지털로32길 79, 조영빌딩 (구로동)",서울,구로구,구로동,02-6346-9595,https://snuinternational.com/,,,0,1,20160323,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,hira
서울엔(N)비뇨기과의원,의원,,,"서울특별시 동대문구 왕산로 176, 7층 (전농동)",서울,동대문구,전농동,02-6933-9020,https://snuinternational.com/,,,0,1,20170602,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,hira
서울엔(N)비뇨기과의원,의원,,,"서울특별시 중구 퇴계로 213, 일흥빌딩 3층 303호 (충무로4가)",서울,중구,충무로4가,02-2263-8288,https://snuinternational.com/,,,0,1,20181106,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,hira
서울엘리트가정의원,의원,,,"서울특별시 광진구 구의로 23, 2층 (구의동)",서울,광진구,구의동,02-2201-3375,,,,0,1,20010122,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,hira
서울엠비(MB)내과의원,의원,,,"서울특별시 광진구 능동로 18, (자양동, 이튼타워 3차 113호,114호,116호,117호)",서울,광진구,자양동,02-466-9100,http://www.seoulmb.com,,,0,2,20080514,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,hira
서울연세21세기의원,의원,,,"서울특별시 강남구 강남대로128길 20, 영동프라자 2층 206호 (논현동)",서울,강남구,논현동,,http://yonsei21.wcw.co.kr/,,,0,1,20190219,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQyIyQxIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,hira
서울연세가정의원,의원,,,"서울특별시 관악구 호암로 599, 2층 (신림동)",서울,관악구,신림동,02-887-6251,,,,0,1,20010710,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,hira
서울연세의원,의원,,,"서울특별시 동대문구 이문로 188, 2,3층 (이문동)",서울,동대문구,이문동,02-966-1612,https://blog.naver.com/sysclinic,,,0,1,20101001,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz,hira
서울연세의원,의원,,,"서울특별시 강남구 영동대로 210, 쌍용대치종합상가 2층 201A호 (대치동, 쌍용아파트)",서울,강남구,대치동,02-418-7731,https://blog.naver.com/sysclinic,,,0,4,20201030,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQxMyQzNjEwMDIjODEjJDEjJDYjJDgz,hira
서울연세의원,의원,,,"서울특별시 서대문구 수색로 48, 3층 301호 (남가좌동)",서울,서대문구,남가좌동,02-303-3329,https://blog.naver.com/sysclinic,,,0,1,20021002,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQzNjEwMDIjNDEjJDEjJDQjJDgz,hira
서울연합의원,의원,,,"서울특별시 중랑구 중랑역로 62, 3,4층 303,401호 (중화동)",서울,중랑구,중화동,02-435-4878,http://ssunclinic.com/,,정형외과,0,1,19980126,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjODEjJDEjJDIjJDgz,hira
서울열린의원,의원,,,"서울특별시 동작구 성대로 5, 2층 (상도동)",서울,동작구,상도동,02-826-9875,http://seoulopendc.com,,칼럼,0,1,20050810,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz,hira
서울영재의원,의원,,,"서울특별시 용산구 만리재로 176, 2~3층 (서계동)",서울,용산구,서계동,,,,장영주,0,1,20210831,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,hira
서울오케이내과의원,의원,,,"서울특별시 구로구 개봉로 66, 3층 (개봉동)",서울,구로구,개봉동,02-6956-7588,http://www.seoulokclinic.com,,우승민,0,5,20200401,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,hira
서울온비뇨의학과의원,의원,,,"서울특별시 관악구 남부순환로 1619, 영일빌딩 4층 (신림동)",서울,관악구,신림동,02-877-7788,http://on-uro.com,,,0,1,20240904,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,hira
서울온비뇨의학과의원,의원,,,"서울특별시 강서구 강서로 62, 3층 (화곡동)",서울,강서구,화곡동,02-2605-2282,http://onuro-gs.com/,,,0,1,20250501,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz,hira
서울올업피부과의원,의원,,,"서울특별시 성동구 아차산로 92, S TOWER 10층 (성수동2가)",서울,성동구,성수동2가,02-466-3669,https://www.allup.kr,,,0,1,20240202,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ5OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,hira
서울외과의원,의원,,,"서울특별시 양천구 중앙로 284, (신정동, 동성빌딩)",서울,양천구,신정동,02-2696-7582,,,,0,1,19990629,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjNzEjJDEjJDgjJDgz,hira
서울우리내과의원,의원,,,"서울특별시 영등포구 신풍로 113, 5,6,7층 (신길동, 시월빌딩)",서울,영등포구,신길동,02-843-1675,https://wridoctor.medisay.co.kr/,,,0,4,20020105,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEyMjIjNTEjJDEjJDYjJDgz,hira
서울우리의원,의원,,,"서울특별시 강서구 허준로 23, 203호 (가양동, 한강아파트)",서울,강서구,가양동,02-2659-8353,https://swspine.co.kr,,,0,1,19961226,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz,hira
서울우리정형외과의원,의원,,,"서울특별시 중랑구 동일로 786, 1,5,6층 (중화동)",서울,중랑구,중화동,02-438-4500,https://blog.naver.com/woori_os_doctor,,네이버,0,1,20030312,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,hira
서울우림365의원,의원,,,"서울특별시 중랑구 망우로 412, 기성빌딩 1층 (망우동)",서울,중랑구,망우동,02-2088-2566,https://blog.naver.com/seoulwoorim,,,0,1,20240123,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz,hira
서울원피부과의원,의원,,,"서울특별시 서초구 고무래로 14, 베뉴타워 3층 (반포동)",서울,서초구,반포동,02-6956-4700,https://blog.naver.com/seoul_one1,,,0,2,20200408,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQyIyQ5IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,hira
서울유의원,의원,,,"서울특별시 강동구 천호대로187길 61, 2층 (길동)",서울,강동구,길동,02-475-8275,https://www.chuni114.co.kr/m/reservation,,진료,0,1,20170705,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz,hira
서울유정갑외과의원,의원,,,"서울특별시 서초구 서초대로77길 3, 1206호 (서초동, 아라타워)",서울,서초구,서초동,02-534-4205,http://www.seoulbreast.com/,"info@medica.com, moreekim@naver.com",,0,1,20160328,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,hira
서울으뜸내과의원,의원,,,"서울특별시 성동구 왕십리로 333, 유성빌딩 2층 (하왕십리동)",서울,성동구,하왕십리동,02-2297-7077,https://blog.naver.com/whwlsk9909,,,0,4,20220830,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,hira
서울은마취통증의학과의원,의원,,,"서울특별시 강서구 화곡로 341, 그랜드아이파크 2층 (화곡동)",서울,강서구,화곡동,02-2607-8275,https://blog.naver.com/dabarum,,,0,1,20180716,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,hira
서울의원,의원,,,"서울특별시 강북구 도봉로 324, 11층 (번동, 글로리타워)",서울,강북구,번동,02-997-4890,http://www.seoulkim.co.kr,,,0,1,19950104,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,hira
서울의원,의원,,,"서울특별시 노원구 월계로 370, 희성프라자 201,202호 (월계동)",서울,노원구,월계동,02-993-2161,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20010214,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,hira
서울의원,의원,,,"서울특별시 성북구 인촌로 92, 2층 (안암동5가)",서울,성북구,안암동5가,02-997-2682,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20080107,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,hira
서울의원,의원,,,"서울특별시 은평구 갈현로 206, 2층 (갈현동)",서울,은평구,갈현동,02-353-6410,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20040120,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,hira
서울의원,의원,,,"서울특별시 강북구 삼양로 613, 2층 (우이동)",서울,강북구,우이동,02-997-6600,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20080114,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzExIyQxIyQzIyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,hira
서울의원,의원,,,"서울특별시 중랑구 상봉중앙로1길 32, 2층 (상봉동)",서울,중랑구,상봉동,02-438-5975,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20020426,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,hira
서울의원,의원,,,"서울특별시 영등포구 영중로 47, 2층 (영등포동6가)",서울,영등포구,영등포동6가,02-2069-1975,https://daybeauclinic08.com,dilis109@naver.com,권오민,0,1,20160314,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz,hira
서울이지소아청소년과의원,의원,,,"서울특별시 도봉구 도봉로 461, 3층 (쌍문동, 우림빌딩)",서울,도봉구,쌍문동,02-991-5583,https://blog.naver.com/mdoclee-,,,0,2,20020319,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,hira
