hospital_name,institution_type,specialty,departments,address,sido,sigungu,dong,phone,website,email,representative,bed_count,doctor_count,established_date,ykiho,source
참본정형외과의원 은평점,"병원,의원>정형외과",성형외과,성형외과,서울특별시 은평구 은평로 170 상현빌딩 3층 305호,서울특별시,은평구,은평로,,http://www.charmbone.com,,,,,,,naver
미즈의원,"건강,의료>병원,의원",성형외과,성형외과,서울특별시 은평구 연서로 246 타워크리닉 4층,서울특별시,은평구,연서로,,http://www.mizslimclinic.co.kr,,국정용,,,,,naver
아이제일산부인과의원,"병원,의원>산부인과",성형외과,성형외과,서울특별시 은평구 서오릉로 81,서울특별시,은평구,서오릉로,,http://www.ijeilob.co.kr/,,,,,,,naver
세란병원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 종로구 통일로 256 세란병원,서울특별시,종로구,통일로,,http://www.seran.co.kr/,,인사말,,,,,naver
아미나요양병원,"건강,의료>요양병원",성형외과,성형외과,서울특별시 종로구 경희궁길 26,서울특별시,종로구,경희궁길,,http://aminahp.com/,,,,,,,naver
종로연세의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 종로구 종로 272 동대문종합시장 신관 7층,서울특별시,종로구,종로,,https://blog.naver.com/m52b28,,,,,,,naver
명동2호점 밴스의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 중구 퇴계로 109 2431빌딩 5층,서울특별시,중구,퇴계로,,https://myeongdong2.vandsclinic.co.kr/?channel=4148,,,,,,,naver
밴스의원 명동,"병원,의원>피부과",성형외과,성형외과,서울특별시 중구 남대문로 90 세미콜론명동 11층,서울특별시,중구,남대문로,,https://myeongdong.vandsclinic.co.kr/?channel=4125,,,,,,,naver
아비쥬의원 명동,"병원,의원>피부과",성형외과,성형외과,서울특별시 중구 남대문로 78 타임워크빌딩 B1층,서울특별시,중구,남대문로,,https://blog.naver.com/abijou0,,,,,,,naver
서울특별시 서울의료원,"건강,의료>종합병원",성형외과,성형외과,서울특별시 중랑구 신내로 156 서울의료원,서울특별시,중랑구,신내로,,https://www.seoulmc.or.kr,,,,,,,naver
청담준의원,"병원,의원>피부과",성형외과,성형외과,서울특별시 중랑구 망우로 322 201~204호,서울특별시,중랑구,망우로,,http://cdjuneclinic.com/,,원장님,,,,,naver
선이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,서울특별시 중랑구 망우로 353 C동 3층 314호,서울특별시,중랑구,망우로,,https://blog.naver.com/sun-ent,,,,,,,naver
남정형외과의원,"병원,의원>정형외과",성형외과,성형외과,서울특별시 중랑구 용마산로 494 상아빌딩2층,서울특별시,중랑구,용마산로,,https://www.doctornam.com,dr_orthonam@naver.com,전화,,,,,naver
닉스의원 수원,"병원,의원>피부과",성형외과,성형외과,경기도 수원시 팔달구 효원로265번길 28 3층,경기도,수원시,팔달구,,http://suwon.niksclinic.co.kr/,nikssuwon@gmail.com,,,,,,naver
셀팅의원 경기수원,"병원,의원>피부과",성형외과,성형외과,경기도 수원시 팔달구 중부대로 141 3층,경기도,수원시,팔달구,,https://www.celltingsuwon.com/,,스토리,,,,,naver
바른마디병원,"병원,의원>정형외과",성형외과,성형외과,경기도 성남시 중원구 광명로 330,경기도,성남시,중원구,,http://www.barunjoint.kr/,,장정민,,,,,naver
베일러연세이비인후과의원,"병원,의원>이비인후과",성형외과,성형외과,경기도 성남시 분당구 성남대로 385 분당클리닉 3층 부설 난청센터 2층,경기도,성남시,분당구,,http://www.bayloryonsei.com/,,,,,,,naver
사적인 아름다움 지유의원 일산점,"병원,의원>피부과",성형외과,성형외과,경기도 고양시 일산동구 정발산로 21 501호,경기도,고양시,일산동구,,https://ilsan.gu.clinic/kr,,,,,,,naver
미앤미의원 일산,"병원,의원>피부과",성형외과,성형외과,경기도 고양시 일산동구 정발산로 43-20 센트럴프라자 8층 미앤미의원 일산,경기도,고양시,일산동구,,http://is.mipretty.co.kr/,webtick@gmail.com,시술,,,,,naver
용인세브란스병원,"건강,의료>종합병원",성형외과,성형외과,경기도 용인시 기흥구 동백죽전대로 363,경기도,용인시,기흥구,,https://yi.severance.healthcare/yi/index.do,,인사말,,,,,naver
스킨딥의원,"병원,의원>피부과",성형외과,성형외과,경기도 용인시 수지구 성복2로 52 세호빌딩 2층,경기도,용인시,수지구,,https://skindeep.co.kr/,,,,,,,naver
용인청담피부과의원,"병원,의원>피부과",성형외과,성형외과,"경기도 용인시 처인구 금령로 96 4, 5층",경기도,용인시,처인구,,http://www.ycdskin.co.kr/,,,,,,,naver
맑고고운의원 용인점,"병원,의원>피부과",성형외과,성형외과,경기도 용인시 기흥구 동백중앙로 175 4층 404호,경기도,용인시,기흥구,,http://yi-pureclinic.co.kr/,selfishdocto@naver.com,,,,,,naver
더피부과의원,"병원,의원>피부과",성형외과,성형외과,경기도 부천시 원미구 신흥로 226 4층,경기도,부천시,원미구,,http://t-skin.co.kr/,,,,,,,naver
포커스성형외과의원,"병원,의원>성형외과",성형외과,성형외과,경기도 부천시 원미구 길주로 284,경기도,부천시,원미구,,http://www.focusps.co.kr,,,,,,,naver
잇츠미의원 안산점,"병원,의원>피부과",성형외과,성형외과,경기도 안산시 단원구 고잔1길 7 석탑프라자 6층,경기도,안산시,단원구,,http://ans.its-me.co.kr/,content.itsme.clinic@gmail.com,최신학술,,,,,naver
닥터디자이너의원 안산,"병원,의원>피부과",성형외과,성형외과,경기도 안산시 단원구 고잔1길 33 봉산빌딩 3층,경기도,안산시,단원구,,https://drdclinic.co.kr/ansan/,,길보경,,,,,naver
의료법인 칠석의료재단 사랑의병원,"건강,의료>종합병원",성형외과,성형외과,경기도 안산시 상록구 예술광장로 69,경기도,안산시,상록구,,http://www.sarangmc.co.kr/,,인사말,,,,,naver
미앤미의원 안산,"병원,의원>피부과",성형외과,성형외과,경기도 안산시 단원구 고잔1길 7 3층 미앤미의원 안산,경기도,안산시,단원구,,http://as.mipretty.co.kr/,webtick@gmail.com,오원석,,,,,naver
포에버의원 안양,"병원,의원>피부과",성형외과,성형외과,경기도 안양시 동안구 시민대로 214 다운타운빌딩 302호,경기도,안양시,동안구,,https://ay.4-ever.co.kr,,,,,,,naver
톡스앤필의원 안양,"병원,의원>피부과",성형외과,성형외과,경기도 안양시 동안구 시민대로 202 에메랄드빌딩 12층 톡스앤필 안양,경기도,안양시,동안구,,http://www.toxnfill28.com,bbg@bbgnetworks.com,피부,,,,,naver
유앤아이의원 안양점,"병원,의원>피부과",성형외과,성형외과,경기도 안양시 동안구 시민대로 161 안양무역센터 3층,경기도,안양시,동안구,,https://www.ayuni114.co.kr/,mdvision@nate.com,김현준,,,,,naver
미앤미의원 범계,"병원,의원>피부과",성형외과,성형외과,경기도 안양시 동안구 시민대로 171 금강벤처텔 3층,경기도,안양시,동안구,,http://pc.branch.mimimi.co.kr/,webtick@gmail.com,김대호,,,,,naver
밴스의원 다산,"병원,의원>피부과",성형외과,성형외과,경기도 남양주시 다산중앙로146번길 22 3층,경기도,남양주시,다산중앙로146번길,,https://dasan.vandsclinic.co.kr/?channel=308&detailChannel=0&gChannel=0,,,,,,,naver
아쥬르의원 다산점,"병원,의원>성형외과",성형외과,성형외과,경기도 남양주시 다산순환로 158 다산안강럭스나인 2층 아쥬르의원,경기도,남양주시,다산순환로,,https://www.instagram.com/ajour_clinic/,,,,,,,naver
소화연의원,"병원,의원>피부과",성형외과,성형외과,"경기도 남양주시 다산중앙로 153 아이비플레이스상가 2층, 205호~207호",경기도,남양주시,다산중앙로,,http://shyclinic.co.kr,,이운섭입,,,,,naver
다산바른본정형외과의원,"병원,의원>정형외과",성형외과,성형외과,경기도 남양주시 다산중앙로123번길 9 로데오프라자 4층,경기도,남양주시,다산중앙로123번길,,http://dasan85bone.co.kr,,,,,,,naver
뷰티온의원 별내점,"병원,의원>피부과",성형외과,성형외과,"경기도 남양주시 별내중앙로 24 이레타워 10층(1002호, 1003호)",경기도,남양주시,별내중앙로,,https://byeolnae.beautyon.co.kr/,beautyonmd@gmail.com,박수진,,,,,naver
에르샤몽의원 동탄,"병원,의원>피부과",성형외과,성형외과,경기도 화성시 동탄구 동탄신리천로 406 리더스퀘어 2층,경기도,화성시,동탄구,,http://www.herchamondt.com,,원장님의,,,,,naver
뷰티온의원 평택고덕점,"병원,의원>피부과",성형외과,성형외과,경기도 평택시 고덕중앙로 218 우성메디컬센터 5층 507호~512호,경기도,평택시,고덕중앙로,,https://pyeongtaek.beautyon.co.kr/,beautyonmd@gmail.com,김찬우,,,,,naver
톡스앤필의원 평택점,"병원,의원>피부과",성형외과,성형외과,경기도 평택시 중앙2로 16 셀럽프라자 5층,경기도,평택시,중앙2로,,http://www.toxnfill31.com,bbg@bbgnetworks.com,피부,,,,,naver
유앤아이의원 의정부점,"병원,의원>피부과",성형외과,성형외과,경기도 의정부시 천보로 44 해동본타워 4층,경기도,의정부시,천보로,,https://www.ujbuni114.co.kr/,mdvision@nate.com,김정효,,,,,naver
블리비의원 의정부점,"병원,의원>피부과",성형외과,성형외과,경기도 의정부시 시민로 83 광장타워 6층,경기도,의정부시,시민로,,http://www.velyb.kr,,,,,,,naver
타토아의원 의정부,"병원,의원>피부과",성형외과,성형외과,경기도 의정부시 시민로 80 센트럴타워 801호,경기도,의정부시,시민로,,https://blog.naver.com/tatoa_uj,,,,,,,naver
시화병원,"건강,의료>종합병원",성형외과,성형외과,경기도 시흥시 군자천로 381 시화병원,경기도,시흥시,군자천로,,http://www.shhosp.co.kr,"m1073@shhosp.co.kr, shhosp7000@naver.com",인사말,,,,,naver
엘뷰티의원,"병원,의원>피부과",성형외과,성형외과,경기도 시흥시 서울대학로278번길 34 319호 엘뷰티의원,경기도,시흥시,서울대학로278번길,,http://lbeautyclinic.co.kr/,lbeautyclinic@naver.com,,,,,,naver
굿모닝미항외과의원,"병원,의원>대장,항문과",성형외과,성형외과,경기도 시흥시 정왕대로 230 제일프라자 3층,경기도,시흥시,정왕대로,,http://www.goodmihang.com/,,강동범,,,,,naver
리얼유의원,"병원,의원>피부과",성형외과,성형외과,"경기도 시흥시 은계번영길 23 은계타운 4층 405호, 406호",경기도,시흥시,은계번영길,,http://www.realyou.co.kr,,,,,,,naver
뷰티앤디지털치과병원,"병원,의원>치과",성형외과,성형외과,"경기도 파주시 경의로1240번길 19 월드타워15차 7층, 8층",경기도,파주시,경의로1240번길,,http://bndh.co.kr/,,,,,,,naver
으뜸정형외과의원,"병원,의원>정형외과",성형외과,성형외과,경기도 파주시 와석순환로 133 형성프라자 3층 301호,경기도,파주시,와석순환로,,http://osno1.co.kr,,,,,,,naver
미소래병원,"건강,의료>병원,의원",성형외과,성형외과,경기도 파주시 금정7길 29 미소래병원,경기도,파주시,금정7길,,https://www.misorae.com/,,이미지,,,,,naver
문산중앙병원,"건강,의료>병원,의원",성형외과,성형외과,경기도 파주시 문산읍 문향로39번길 53 문산중앙병원,경기도,파주시,문산읍,,http://www.mjhs.co.kr/,,,,,,,naver
청담루미앤의원,"병원,의원>피부과",성형외과,성형외과,경기도 김포시 태장로 784 한강블루 6층,경기도,김포시,태장로,,https://www.instagram.com/lumiamskin/,,,,,,,naver
한상준항외과의원,"병원,의원>대장,항문과",성형외과,성형외과,경기도 김포시 김포한강11로 139-33 4층,경기도,김포시,김포한강11로,,https://blog.naver.com/hsjhang_,,,,,,,naver
다시봄날의원 김포,"병원,의원>피부과",성형외과,성형외과,"경기도 김포시 김포한강4로 513 4층 406, 407호",경기도,김포시,김포한강4로,,https://gp.springdayclinic.com/,,이미지,,,,,naver
서울여성병원,"병원,의원>산부인과",성형외과,성형외과,경기도 김포시 김포대로 829 서울여성병원,경기도,김포시,김포대로,,http://www.swhospital.co.kr/,hangbokhanna@naver.com,인사말,,,,,naver
닥터스피부과의원 광명철산,"병원,의원>피부과",성형외과,성형외과,경기도 광명시 오리로 870 8층,경기도,광명시,오리로,,https://gwangmyeong.doctors365.co.kr,doctors365@naver.com,,,,,,naver
중앙대학교광명병원,"건강,의료>종합병원",성형외과,성형외과,경기도 광명시 덕안로 110 중앙대학교광명병원,경기도,광명시,덕안로,,https://gh.cauhs.or.kr,,인사말,,,,,naver
벗이비인후과의원 광명점,"병원,의원>이비인후과",성형외과,성형외과,경기도 광명시 금하로 464 4층,경기도,광명시,금하로,,http://www.friendclinic.co.kr/,,,,,,,naver
더그레이스의원,"병원,의원>피부과",성형외과,성형외과,"경기도 광주시 태전중앙로 20 301, 302호",경기도,광주시,태전중앙로,,http://thegrace.info/,,클리닉,,,,,naver
서울휴내과이비인후과의원,"병원,의원>내과",성형외과,성형외과,경기도 광주시 초월읍 경충대로 1083 SM플라자 3층,경기도,광주시,초월읍,,http://www.hue-clinic.net/,,,,,,,naver
아이웰빙의원,"병원,의원>내과",성형외과,성형외과,경기도 광주시 고불로 44 위너스빌딩,경기도,광주시,고불로,,,,,,,,,naver
톡스앤미의원,"건강,의료>병원,의원",성형외과,성형외과,경기도 광주시 중앙로 101 광주클리닉 4층,경기도,광주시,중앙로,,http://www.tnmee.com,,,,,,,naver
산본노블클래식의원,"병원,의원>피부과",성형외과,성형외과,경기도 군포시 산본로323번길 16-12 센터빌딩 B동 8층,경기도,군포시,산본로323번길,,http://www.noblesb.com/,,김동욱,,,,,naver
효산의료재단 지샘병원,"건강,의료>종합병원",성형외과,성형외과,경기도 군포시 군포로 591,경기도,군포시,군포로,,http://www.gsamhospital.com/,yt-support-solutions-kr@google.com,인사말,,,,,naver
